,labels,target,yt8m_id,yt_id
2524,"[15, 96, 262, 397, 3430]",outdoors,uZ37,9g_g5fORuGU
2525,[60],outdoors,Wu4f,qz0tUEZNOls
2526,[248],outdoors,bV4f,SBLw0pZjQlA
2527,"[18, 43, 59, 60, 101, 419]",outdoors,ym4f,eKk36BK3F0E
2528,"[11, 83, 262]",outdoors,Yj4f,QTHkGkcWtNA
2529,"[191, 248, 299]",outdoors,iY4f,wujGDifOzyI
2530,"[18, 43, 59, 60, 101]",outdoors,wO4f,8iBoq9MjR-o
2531,"[18, 43, 59, 60, 101, 286]",outdoors,nW4f,BO0olB3FBgI
2532,[60],outdoors,jd4f,ZQrMp6yozNE
2533,"[43, 60, 642]",outdoors,Dx4f,rGbDaTXke4s
2534,"[43, 60, 419, 1824]",outdoors,9u4f,LRG-zOfYmxY
2535,"[11, 20, 22, 307, 506, 930, 2797]",indoors,tw4f,Ww9h8iHRbuw
2536,"[60, 482]",outdoors,0I4f,2CH9-DWe_UQ
2537,"[88, 184, 364]",indoors,my4f,mzNjDT8k_74
2538,"[2, 83, 262]",outdoors,yz4f,2f_ubbwy-vs
2539,"[88, 184, 313, 380, 614, 3330]",indoors,kt4f,pbxGFkNGY80
2540,"[60, 210]",outdoors,RS4f,0c9FB-mzhEM
2541,[380],indoors,qw4f,gW4ztg2TuUo
2542,"[2, 18, 43, 59, 60, 76, 101, 172, 281, 549, 571]",outdoors,QC4f,T8-EL0lKYAs
2543,"[88, 184, 380, 400, 1947]",indoors,gT4f,wFtsg9xqUsA
2544,"[18, 43, 59, 60, 101, 286, 693, 1685]",outdoors,UP4f,V6gDc_ftjNI
2545,"[88, 184, 299, 380, 416, 514]",indoors,2Z4f,vztxaeEJXQU
2546,"[15, 18, 43, 59, 60, 101, 286]",outdoors,3E4f,J7mQ7uywf-g
2547,"[2, 83, 262]",outdoors,Mm4V,r-0C9_k1hR4
2548,"[64, 113, 119, 248, 475, 3793]",outdoors,Rg4V,-VZhKHCj7vk
2549,"[60, 432, 1056, 1865]",outdoors,0d4V,ahBNdLUKS5c
2550,"[43, 60, 101, 374, 873]",outdoors,mN4V,AkCGiBM82oc
2551,"[0, 5, 26, 83, 262]",outdoors,7P4V,oBvJM7v6YK8
2552,[1226],outdoors,Bw4V,JlJle4Lk4qc
2553,"[15, 18, 60, 87, 365, 536]",outdoors,L74V,I5bIgxoCcH4
2554,"[15, 18, 60, 87, 365, 536, 545, 1696]",outdoors,rh4V,KcPDYbMDWUc
2555,"[2, 83, 126, 262, 751, 804]",outdoors,xN4V,EprItSSpsNI
2556,"[15, 60, 239, 363, 686, 1880, 2625]",outdoors,UV4V,rLUOzAP68B0
2557,"[88, 184, 307, 380, 416, 614, 985]",indoors,xi4V,wef0I1KgHhw
2558,"[88, 184, 191, 416]",indoors,l64V,QfXimN_Co_g
2559,"[66, 248]",outdoors,Le4V,MuoHljklSe0
2560,"[2, 43, 60, 76, 101]",outdoors,Si4V,IBfOU6PA5WU
2561,"[289, 2211]",outdoors,bU4V,5D4a4jUN-8o
2562,[248],outdoors,YX4V,xQ-IGiqvpFA
2563,"[60, 353, 673]",outdoors,jg4V,mehojxHUSeA
2564,"[2, 43, 60, 76, 101]",outdoors,Hi4V,q4YgB3apaFg
2565,"[15, 60, 239, 686]",outdoors,uK4V,k84bpA0j0Ig
2566,"[18, 43, 59, 60, 101, 286]",outdoors,lg4V,jjfcSisQGdY
2567,"[184, 400]",indoors,KB41,Yw-ItmRn8WM
2568,"[60, 353, 673]",outdoors,7841,nUd7C13ldgw
2569,"[18, 43, 59, 60, 101, 286, 2023]",outdoors,An41,7En3-ZzZRFU
2570,"[15, 18, 43, 59, 60, 101]",outdoors,pz41,XtLFk9XYHVo
2571,"[15, 1238, 2401, 2678]",outdoors,Qg41,RgZiFndfC6A
2572,"[313, 364, 1013, 1226]",outdoors,w941,vBfylBy8GrM
2573,"[60, 353, 642, 3553]",outdoors,8J41,jYQ-i3SMoVI
2574,"[88, 184, 380, 416]",indoors,RE41,LR0CHbxlvdY
2575,"[11, 20, 22, 29, 123, 176, 211, 250, 307, 462, 576, 2185]",indoors,A441,OHjg_nhwBi4
2576,"[160, 666]",outdoors,UY41,Nph70uxuwoc
2577,"[88, 184, 380, 416, 614]",indoors,SI41,T6VzCWSW1o4
2578,"[2, 18, 43, 59, 60, 76, 101, 991]",outdoors,j041,uq-liHc-O0I
2579,"[60, 244, 333]",outdoors,9q45,IehsJi6tMS4
2580,"[43, 60, 238]",outdoors,3r45,WzqGece-oOU
2581,"[88, 184, 299, 380, 416]",indoors,8b45,QziWBlq8g7c
2582,"[18, 43, 59, 60, 101, 823]",outdoors,Fc45,r1K8Bf6eD8k
2583,"[43, 60, 101, 286]",outdoors,1k45,5HpeU34XOn0
2584,"[88, 184, 307, 380, 416, 614]",indoors,YO45,-GaoWHuLcZk
2585,"[15, 262, 1098, 1452]",outdoors,t845,ODZaW_dpA4U
2586,"[313, 2105]",outdoors,hD45,4PVhqVi758E
2587,"[88, 364, 416]",indoors,QP45,4TSJm12gknE
2588,"[88, 184, 276, 416, 2351]",indoors,8l45,qk4YleDS-MM
2589,"[11, 83, 262, 751, 1081]",outdoors,yO45,6g_-mqBDyMk
2590,"[191, 248, 299]",outdoors,tA45,Qc0L1CTLvtI
2591,"[205, 598, 1245]",indoors,zq45,U6lrnAZxjiQ
2592,"[60, 353, 3697]",outdoors,UY45,o5qXTAiM2r4
2593,[666],outdoors,BK45,alxVsjJORMY
2594,"[2, 7, 75, 95, 197, 248, 508]",outdoors,rA45,406CmNFdNe8
2595,"[53, 58, 60]",outdoors,q145,_0ihumK57ao
2596,"[15, 666, 1183]",outdoors,D65c,m260ysuY6ss
2597,"[18, 43, 59, 60, 101, 549, 571]",outdoors,V25c,rtjZ68DcqrA
2598,"[60, 160, 273, 353]",outdoors,U45c,Q3T-pR76ux0
2599,"[60, 353, 519, 673]",outdoors,vp5c,HMWJ61DNhHA
2600,"[11, 262, 720, 751]",outdoors,ar5c,0vj1Bw3gAwg
2601,"[60, 64, 95, 116, 135, 149, 297]",outdoors,kj5c,6axzn9ojXsc
2602,"[2, 83, 262]",outdoors,gu5c,U6gvKAJQ7LQ
2603,"[15, 262]",outdoors,qp5c,kaUFd5Kh870
2604,"[60, 519, 669]",outdoors,xl5c,x7OerunX80Q
2605,"[88, 184, 191, 364, 416, 1013]",indoors,Ln5c,8XNSmGnrOl8
2606,"[83, 262]",outdoors,6y5c,ri9D2A3B9MY
2607,"[71, 152, 248]",outdoors,IG5h,FLd2HYu_cqA
2608,[248],outdoors,145h,tHD8PKL5Ax0
2609,"[191, 248, 299]",outdoors,vx5h,t8ggQ4rUiv0
2610,"[15, 18, 43, 59, 60, 101, 374, 419, 991]",outdoors,Db5h,yinMCROfKoQ
2611,"[15, 18, 43, 59, 60, 101]",outdoors,iQ5h,j1SNDqZMx6U
2612,"[18, 43, 59, 60]",outdoors,m25h,h2wffAyJni4
2613,"[18, 43, 59, 60, 101, 2952]",outdoors,CV5h,FZkh5ICEPc0
2614,"[60, 160, 166, 333, 398, 501]",outdoors,gZ5h,LPMq_zDZ9hU
2615,"[60, 333, 365]",outdoors,Us5h,avGQN5-4UrQ
2616,"[60, 68, 72, 98]",outdoors,HU5h,7qoKRxz-Rfk
2617,[666],outdoors,HQ5h,TnkduJxiMW0
2618,"[60, 239, 3633]",outdoors,VN5h,QMLXOj6rtuM
2619,"[15, 18, 60, 87, 244, 333]",outdoors,ul5h,ZbtaFyL7sZY
2620,[248],outdoors,gx5h,mlkOe-mlSOI
2621,"[11, 60, 291, 820]",outdoors,MZ5h,cYsysgG9pmQ
2622,"[15, 18, 43, 59, 60, 101, 286, 2350]",outdoors,hU5h,VSXGOlAYc0o
2623,"[60, 519]",outdoors,QL5r,N7tg5jp76eQ
2624,"[88, 184, 307, 380, 400, 614, 641, 1299]",indoors,UW5r,_2hRjVpJtdY
2625,"[18, 43, 59, 60, 101, 1415]",outdoors,rc5r,1VwRusfcN1o
2626,"[43, 60]",outdoors,EO5r,ATIUzM2A3lc
2627,"[277, 514, 1025, 1443, 2277]",indoors,6B5r,99hxQwJtLIA
2628,"[60, 231, 491]",outdoors,ZP5r,x2w8zLfZSGQ
2629,"[88, 184, 364]",indoors,VV5r,cf_E6PleEf0
2630,"[184, 388, 497, 514, 1025, 1148, 1443]",indoors,8C5r,moKX5M3UERs
2631,"[60, 160, 353]",outdoors,mx5r,AYKLwHZukZY
2632,"[43, 60]",outdoors,Pf5r,rIu3SnulL5k
2633,"[60, 68, 72, 98, 151]",outdoors,f95r,SGc3GL_lAcE
2634,[1245],indoors,RZ5r,UcsRqnS_kQE
2635,"[191, 614]",indoors,OS5r,POuRnTvjuVY
2636,"[15, 18, 60, 87, 365, 545]",outdoors,vM5r,PXA3XLSMysg
2637,"[60, 1396]",outdoors,eV5r,57kNgsGfre0
2638,[60],outdoors,Sk5r,zWP4nAek320
2639,"[60, 353]",outdoors,c35r,rCAfunzBA2g
2640,"[2, 60, 76, 532, 2499]",outdoors,ux5A,yafIKxz9hYU
2641,"[43, 60, 693, 823]",outdoors,cy5A,hLAamYo23to
2642,[60],outdoors,qz5A,__Ts3wcliPM
2643,"[184, 400, 1608]",indoors,Yv5A,Ktj8DDOyRQI
2644,"[11, 83, 262, 601]",outdoors,4c5A,UtFho2NqKf8
2645,[248],outdoors,9K5A,Fasve-aCnaw
2646,"[18, 43, 59, 60, 101]",outdoors,JQ5A,2VKThRZXngk
2647,"[43, 60, 179, 374]",outdoors,Ee5A,AwABNIG6lxk
2648,[248],outdoors,7a5A,xJfoLVeUiUc
2649,[60],outdoors,Ov5A,1dg0J-pwiM0
2650,"[2, 75, 262, 601, 1613]",outdoors,Gy5A,Vy4LzghTpQw
2651,"[43, 60, 374, 549, 2490]",outdoors,sb5A,1zE6Wy9af4s
2652,"[60, 1396]",outdoors,NJ5A,sui1yyEqqKs
2653,"[60, 385]",outdoors,en5A,MVbu4Ha7jU0
2654,"[43, 60, 101, 248, 286]",outdoors,s75A,OioF8UUtiVg
2655,"[18, 43, 59, 60, 101, 1975]",outdoors,jZ5A,b9F6Vqj_DEo
2656,"[289, 571, 666, 1948]",outdoors,uH5A,v8uEqOq8OXs
2657,"[60, 428, 825]",outdoors,3U5A,OWDj8fKY9KM
2658,"[43, 60, 101]",outdoors,xh6g,qxlVf332Zrw
2659,"[60, 385, 419, 1393, 1918]",outdoors,mT6g,yT7BRmQtxfM
2660,"[60, 427, 519, 995]",outdoors,wh6g,VDcyo23m8E0
2661,"[60, 231, 284, 491]",outdoors,eX6g,gwxGQuHVOuM
2662,"[88, 184, 388, 416, 514]",indoors,xg6g,lCgbdY_Fn1c
2663,"[0, 1, 27, 192, 262, 294, 331, 2574]",outdoors,JM6g,TXkSFtfOxdw
2664,"[43, 60, 101, 286, 549, 906]",outdoors,uS6g,MqJAQQgAOOQ
2665,"[1245, 1776]",indoors,T66g,9DeqAZ0mWro
2666,"[307, 400, 3566]",indoors,AV6l,6CscUTF6euw
2667,"[115, 248]",outdoors,oj6l,2au1kRbro_0
2668,"[2, 15, 43, 60, 76]",outdoors,ai6l,_edI1X659I4
2669,"[49, 184]",indoors,036l,OBR8v_n36W8
2670,"[60, 669, 2438]",outdoors,Yd6l,P0qXrdyvNos
2671,[514],indoors,X86l,UcLui00Nnug
2672,"[11, 22, 307, 341, 791, 2461]",indoors,a56l,HgZc2f9qEwg
2673,"[2, 7, 60, 95, 135, 1412]",outdoors,D56l,LAkMft3fIVI
2674,"[43, 60]",outdoors,ky6l,lDo3Wbql8vE
2675,"[2, 18, 43, 59, 60, 76, 101, 286, 991]",outdoors,pb6m,bpPEyl6xNYY
2676,"[15, 60, 239, 363, 686, 1452]",outdoors,KX6m,-_dGgSJz_i0
2677,"[11, 262, 619]",outdoors,qZ6m,QPwAeNFUJXk
2678,"[60, 519]",outdoors,8w6m,2bR4WtqCVTY
2679,"[53, 58, 60, 163, 232]",outdoors,uz6m,Q4q_ES0k1jA
2680,"[18, 43, 59, 60, 101, 284, 286, 549]",outdoors,Ct6m,T19_GbWTIYc
2681,"[88, 184, 191]",indoors,fz6m,JOrBOUP82fo
2682,"[53, 58, 60, 214, 494]",outdoors,VC6m,kaf7xaDqvBA
2683,"[88, 184, 191]",indoors,F76m,6xUZZW8t2LM
2684,"[8, 248]",outdoors,gt6m,k-l4krOAW_I
2685,"[26, 83, 262]",outdoors,Pc6m,0bVeWgJGrnc
2686,"[18, 43, 59, 60, 101, 286]",outdoors,TY6m,gdCJb7p5OVc
2687,"[43, 60, 642, 2227, 3040]",outdoors,LH6m,SLacrpz_9fc
2688,"[2, 7, 248, 1848]",outdoors,Sq6m,GZkgUjc8Eek
2689,"[2, 7, 83, 262, 745]",outdoors,Ui6m,2nY5AQDlfKw
2690,"[53, 58, 60, 163, 232]",outdoors,AQ6A,YuGyBmA_jCU
2691,"[2, 43, 60, 76, 374, 3040]",outdoors,DP6A,50uKCKeuH-c
2692,"[514, 1025]",indoors,g46A,Z70i579Y9Ws
2693,"[15, 18, 60, 67, 239]",outdoors,fd6A,GGhefkH7B4c
2694,"[2, 17, 53, 58, 60, 163, 232, 340]",outdoors,Nf6A,A6xsS_HBNAo
2695,"[191, 248, 299, 1159]",outdoors,EV6A,z75EJdHD1k0
2696,"[43, 60, 101, 823]",outdoors,N16A,QZk6uSfNRWs
2697,"[2, 7, 60, 359]",outdoors,Cp6A,5Cf73SZbIFI
2698,[248],outdoors,ze6A,dJ0jN_KT8ww
2699,"[43, 60, 2227]",outdoors,nI6A,S0P7eB2Em6c
2700,"[60, 166, 664, 1563]",outdoors,ag6A,ZK7L4EMwMhI
2701,"[2, 18, 43, 59, 60, 76, 101, 286]",outdoors,RV6A,LUrjgTkxquw
2702,[248],outdoors,0a6A,GdrcqGMuQ8Y
2703,"[205, 598, 1245]",indoors,Ct6A,fyfxUZpRTGo
2704,"[60, 269]",outdoors,Gq6A,RA1Yp1u-0sg
2705,[60],outdoors,8r6A,3uRoPeKH-Xo
2706,"[2, 60, 76, 419, 1271, 1393]",outdoors,3L6A,cTOCDgOsy2A
2707,"[2, 43, 60, 76, 549, 571]",outdoors,Rl6A,3An2gBZFFsE
2708,"[88, 184, 307, 380, 416, 514, 614, 899, 1299]",indoors,8K6A,q2OPEOte_KY
2709,"[53, 58, 60, 163, 214, 232, 284]",outdoors,K76E,kPi3q6DSOtQ
2710,[666],outdoors,qn6E,wniY-OCDX18
2711,"[11, 83, 262, 720, 1081]",outdoors,k06E,qWko-PE81F8
2712,"[43, 60, 101]",outdoors,ng6E,FSQWpk5wRd4
2713,"[88, 184, 307, 416, 1013]",indoors,4D6E,rTvGkG99tQs
2714,"[11, 83, 262, 720, 751]",outdoors,wr6E,vDTNWKMbP5c
2715,"[2, 75, 262]",outdoors,FS6E,DOb9pFKZcs4
2716,"[2, 83, 262, 2091]",outdoors,z76E,SVYsgyP5V4g
2717,"[179, 248]",outdoors,s86E,4bZhe18b4jo
2718,"[18, 43, 59, 60, 238, 274, 366]",outdoors,5t6E,YEBrPyTiXPU
2719,"[60, 482]",outdoors,7S6E,LBdby66UDqk
2720,"[43, 60, 101, 823]",outdoors,GW6E,8a-ryqv7cFM
2721,"[60, 101, 286, 991]",outdoors,6s6E,C26BWcWq4HI
2722,"[18, 43, 59, 60, 101, 286]",outdoors,GL6E,XpraaM3Bcz8
2723,"[18, 43, 59, 60, 101]",outdoors,pv6G,Bnza_W1uhrg
2724,"[2, 83, 262]",outdoors,Ut6G,rUrVdC8P4Zk
2725,[60],outdoors,gO6G,9l-4itdNtc8
2726,"[307, 1299, 2305]",indoors,WT6G,XxbZP1qvUjM
2727,"[18, 43, 59, 60, 101]",outdoors,tK6G,z8eDYbcu2Qg
2728,"[2, 60, 64, 76, 149, 1043]",outdoors,ko6G,EtqW9OiQqZk
2729,"[2, 43, 60, 76, 281]",outdoors,oF6G,tckjfR4MD-8
2730,"[11, 83, 262, 820]",outdoors,4h6G,QhLgq3YQuUs
2731,"[2, 15, 18, 43, 59, 60, 76, 374, 549, 906, 1451]",outdoors,j56G,d1DEEA1f2uU
2732,"[15, 18, 60, 87, 333, 365, 536]",outdoors,8Q6G,YqPjOna1jtI
2733,"[11, 22, 26, 136, 194, 307, 441, 527, 637, 1208]",indoors,0Y6G,V3bFYVIVJ8A
2734,"[2, 7, 95, 179, 248]",outdoors,Dv6Q,87WY1csFe4U
2735,"[2, 43, 60, 76, 385, 1387]",outdoors,hl6Q,uLo1oRvDP8E
2736,"[191, 248, 299]",outdoors,rO6Q,1Wyx17xMtzg
2737,"[88, 184, 307, 364, 380, 416, 514, 614, 1013]",indoors,ft6Q,R-k6Z8ORvVA
2738,"[43, 60, 101, 286, 549]",outdoors,9x6Q,3tDv88fe9Q0
2739,"[12, 248]",outdoors,h06Q,mFEXoLuhDJk
2740,"[60, 239]",outdoors,cT6Q,Kf9QFNgZGbM
2741,"[11, 83, 262, 1081]",outdoors,JS6Q,QAjJXAUFcVM
2742,"[88, 248, 364]",outdoors,SK6Q,i422ReANnCU
2743,"[18, 43, 59, 60, 101]",outdoors,Cr6Q,2UOH1193ig4
2744,[60],outdoors,g46Q,823fsk4k7I8
2745,"[88, 184, 364]",indoors,Tb6Q,bWU5lIuMCq4
2746,"[0, 42, 262, 306]",outdoors,nW6Q,lnYVL3XFNB8
2747,"[60, 333, 365]",outdoors,DM6Q,XrI2bzqwgiY
2748,"[18, 43, 59, 60, 101, 286, 823, 1824]",outdoors,N16Q,4hRDfuBc2ks
2749,"[0, 1, 36, 94, 416]",indoors,aF6Q,wIxfXjd_dj8
2750,"[60, 160, 231, 491]",outdoors,HO6Q,xuOR2_ak2Vo
2751,"[289, 666, 669, 1238]",outdoors,Tk6Q,xxjFr86xiXc
2752,"[88, 184, 416, 514]",indoors,QN6Q,GQRmcD_SSko
2753,[184],indoors,346Q,sQOiqai5gj0
2754,"[15, 18, 43, 59, 60, 101, 823, 1824]",outdoors,SF61,juACZt26LtI
2755,"[18, 43, 59, 60, 101, 286]",outdoors,Kd61,SAOL2rSK2WM
2756,"[18, 43, 59, 60, 101]",outdoors,9v61,uPz3ojjq-KM
2757,"[88, 184, 388, 497, 580, 1771]",indoors,QF61,Is8nUpa9XJs
2758,"[18, 43, 59, 60, 101, 374, 549, 906]",outdoors,Wl61,8gFvN87jO7o
2759,"[60, 519]",outdoors,id61,_UuWgJNNWYw
2760,"[291, 1168, 1964, 2211]",outdoors,Ir61,azZhghNfwJ8
2761,"[2, 83, 262, 751]",outdoors,j161,EpVW4omfF-Y
2762,"[2, 18, 43, 59, 60, 76, 101, 284, 286, 374, 385, 419, 549, 571, 906, 1415, 1685]",outdoors,TG61,x2VRDxVMOz4
2763,[60],outdoors,Lw61,pyYie8f43Ss
2764,[248],outdoors,OU61,LvVRQVjP6Xs
2765,"[15, 18, 60, 87]",outdoors,sa61,l8zitj2dEOg
2766,"[0, 1, 36, 94, 416]",indoors,1S61,kS7R6sIibNE
2767,"[15, 262, 502, 619, 3169]",outdoors,aD61,yVGsbzktIas
2768,"[60, 519]",outdoors,xc61,BClxNM7HBGM
2769,"[18, 43, 59, 60, 101, 374, 693, 823, 1824]",outdoors,9Y61,MdF_Mcc6GU8
2770,"[43, 248]",outdoors,Bh61,2uEEuw6scRE
2771,"[184, 191]",indoors,o961,69vDJxHRcfc
2772,"[11, 126, 262, 2916]",outdoors,xq61,VJNm-6gI4kQ
2773,[307],indoors,zM61,xv6ykrJSsQw
2774,"[60, 141, 247, 255]",outdoors,y761,5YEjrUnMUqg
2775,"[88, 184, 313, 364, 380, 416]",indoors,UV61,W03-OdJBIgA
2776,[1238],outdoors,IR64,kHJF7uFOgoE
2777,"[248, 1013]",outdoors,dE64,j_tQZW6COMo
2778,"[60, 669]",outdoors,so64,XfwODEPL98w
2779,"[88, 184, 307, 364, 380, 416, 514, 614, 1013]",indoors,X864,B31em_s1pMQ
2780,[184],indoors,N864,HTqDxTFAcpA
2781,"[18, 43, 59, 60, 101, 549, 873, 1415]",outdoors,w664,Ty0w3TX-xjM
2782,"[60, 333, 365]",outdoors,6q64,hPbrrEDzEFk
2783,"[2, 43, 60, 76, 873]",outdoors,mQ64,hV1YZW45V0c
2784,"[11, 83, 262, 3020]",outdoors,yE64,TTlbtkrpvE0
2785,"[179, 248]",outdoors,tC64,jmPP85H3YSw
2786,"[88, 184, 380, 614]",indoors,n464,n0Az4HgqQ_s
2787,"[60, 304]",outdoors,Jf64,pXl8BKk95aI
2788,"[2, 83, 262]",outdoors,jN64,6-yRoVmDq1w
2789,"[184, 191]",indoors,bL64,Ht1tKcJfnuM
2790,[666],outdoors,RE7S,Ysf_E-aubME
2791,"[83, 262, 542, 1616]",outdoors,zN7S,U-st2EeOu0Q
2792,"[2, 7, 83, 262, 541]",outdoors,PI7S,XX5KOJ2oZSc
2793,[60],outdoors,Iz7S,U7afNzMuyqU
2794,"[307, 497]",indoors,qG7S,hmDDsA5lOxE
2795,"[88, 184, 380, 416]",indoors,rE7S,MpVMVXmBXIY
2796,"[60, 1396]",outdoors,9j7S,fS9wGoZtGpc
2797,"[2, 7, 83, 262, 541]",outdoors,qZ7S,YogFzq2ShGY
2798,"[60, 182, 1387, 1569, 1611]",outdoors,Uj7S,ytvBxEFZLks
2799,"[88, 184, 380, 388, 400, 416, 1152]",indoors,fb7S,ftffRHED-uE
2800,"[15, 18, 60, 87, 365, 3599]",outdoors,CE78,-2nO_11RB5Q
2801,[1226],outdoors,So78,WRhYguGryMQ
2802,"[184, 400, 416]",indoors,UI78,n__CyJk9rAk
2803,"[88, 184, 307, 380, 416, 614]",indoors,W778,XtHPqc7qFyE
2804,"[88, 307, 497, 514, 1025]",indoors,mn78,KUsPFjMyI3Q
2805,"[11, 20, 22, 32, 307, 341]",indoors,eV78,Zi-4_vUViZ4
2806,"[60, 68, 72, 98]",outdoors,jL78,7lVVkbDVMag
2807,"[15, 18, 43, 59, 60, 101, 374]",outdoors,M478,1HapkUkTlx0
2808,"[2, 17, 30, 55, 60, 340]",outdoors,oA78,ECLRKRpbXEQ
2809,"[53, 58, 60, 163, 232]",outdoors,o978,D3giGjFVnNc
2810,"[184, 364]",indoors,BR78,Xomjun0FHwA
2811,"[184, 364]",indoors,jH8c,51SlVUCYMlM
2812,[1245],indoors,wy8c,Sr8lO3u94k0
2813,[248],outdoors,go8c,hIp_j1s0Ko4
2814,[666],outdoors,vR8c,m1wdqI3eqVk
2815,"[227, 248]",outdoors,8e8c,XxgwdLiUVTc
2816,"[11, 262, 2894]",outdoors,wg8c,pJR5FXPNh6c
2817,[248],outdoors,Ye8c,eF72B1TjPE0
2818,"[18, 43, 59, 60, 101, 286]",outdoors,uc8c,2gOB1-gWF2M
2819,"[11, 262]",outdoors,Sk8c,Fg2xXb6J9ms
2820,"[60, 428, 825]",outdoors,5I8c,5d3yHxrrUGg
2821,"[88, 380, 614]",indoors,FD8c,Me34q0Qyygw
2822,"[60, 398]",outdoors,R68c,2vTH3NblQBs
2823,"[2, 17, 88, 184]",indoors,F08c,3LaFLVtlg6Q
2824,"[1238, 1918]",outdoors,9L8B,wobRVG6Meno
2825,"[60, 239, 686, 1714]",outdoors,1o8B,RtNAyzc4u1U
2826,"[15, 262]",outdoors,0e8B,MTE7nDMPHY8
2827,"[15, 18, 60, 87]",outdoors,cf8B,KeaRynzKztY
2828,"[0, 83, 254, 262, 542]",outdoors,j88B,Rl-fVJlgMok
2829,"[0, 262, 542]",outdoors,Rg8B,u2Z0zwXvQaM
2830,"[88, 184, 364, 416, 514, 1013]",indoors,ZO8B,a-9vONZxVMU
2831,"[60, 210, 685]",outdoors,eY8B,EKWVwsLcFVU
2832,"[18, 43, 59, 60, 101, 823, 1824]",outdoors,vQ8B,miHnTfSiLu4
2833,"[184, 191, 416]",indoors,dS8B,RRMR37Ybcd4
2834,"[18, 43, 59, 60, 101, 823]",outdoors,PZ8B,vp_QaEFMENo
2835,"[66, 248, 293]",outdoors,Qn8B,kyR5KGd2gFE
2836,"[18, 43, 59, 60, 101, 1880]",outdoors,ei8D,jaSl00B8K18
2837,"[43, 60, 101, 286, 385, 1415]",outdoors,0T8D,lIjScdYwRkM
2838,"[15, 18, 43, 59, 60, 101, 286]",outdoors,h98D,ai2BSx5-jWA
2839,"[11, 83, 262, 804, 1613, 2044]",outdoors,Ju8D,pJBQ1j7xxcM
2840,"[18, 43, 59, 60, 101, 286, 419, 991, 1824]",outdoors,wn8D,TzTAe6JjMQI
2841,"[0, 5, 307]",indoors,PQ8D,gx4v2qvFOE8
2842,"[11, 83, 262, 2953, 3230]",outdoors,pt8D,Y3HA70utm2U
2843,"[60, 101, 3285]",outdoors,C68D,vmRvrCKFAhI
2844,"[88, 307]",indoors,0K8D,dZfKAnuOjP8
2845,"[2, 43, 60, 76]",outdoors,Yn8D,Nd5wjVJ2S_c
2846,"[83, 254, 262, 542]",outdoors,Eq8D,TF3GCUxXgEE
2847,"[0, 1, 42, 262, 306]",outdoors,dy8D,c-fgqODlrs4
2848,"[60, 353, 519, 673]",outdoors,1D8D,sRSnF2_C2n0
2849,"[60, 160, 166]",outdoors,Pg8D,iVqKKIqHe-0
2850,"[11, 20, 22, 29, 32, 122, 123, 307, 1016]",indoors,rM8T,j_Ssxd8gjXU
2851,"[53, 58, 60, 163, 232]",outdoors,Wg8T,ya8rvPmb9W4
2852,"[11, 20, 22, 122, 307, 321, 334, 680]",indoors,uy8T,IPbJEBTyxIo
2853,"[2, 7, 307, 402]",indoors,ix8T,3KpoBDO-GVU
2854,"[8, 89, 248]",outdoors,BJ8T,DxYKMhOcjF8
2855,"[60, 210, 685]",outdoors,Rg8T,O4pSzVerGZo
2856,[514],indoors,7J8T,AtnvOmb09MQ
2857,"[18, 43, 59, 60, 101, 286]",outdoors,lx8T,toQQoU05Wo8
2858,"[2, 18, 43, 59, 60, 76, 101]",outdoors,OC8T,tqKBWx2MI_Y
2859,"[2, 522, 2105]",outdoors,sL8T,0Df3SWBxn5E
2860,"[191, 248, 299]",outdoors,gt8T,YYhylsDoi5Y
2861,"[53, 58, 60, 163, 210, 232, 685]",outdoors,Wk8T,UJTmTbEJQaU
2862,"[15, 18, 43, 59, 60, 101, 274]",outdoors,fO8T,TUeJ955cdLA
2863,"[60, 353, 519]",outdoors,tQ8T,BJR7dhJwTxY
2864,[248],outdoors,Vy8T,OHza4RuXJ48
2865,[666],outdoors,xb8T,PtubhN-Q01U
2866,"[15, 18, 60, 87, 244, 333, 365, 1938]",outdoors,Fk8T,m43oZC7vDtU
2867,[60],outdoors,2I8T,_jz1lgw2_zM
2868,"[2, 83, 262]",outdoors,k38T,T7t9exUF87Y
2869,"[60, 231, 252]",outdoors,qL9e,kO8SLNHbdQQ
2870,"[88, 184, 191, 299, 380, 614]",indoors,j79e,iuP0yvtZFz0
2871,"[248, 2374]",outdoors,iH9e,R2nuvXc1raI
2872,"[289, 666]",outdoors,Ll9e,YjMqL534HuM
2873,"[2, 60, 76, 182, 1387, 1569]",outdoors,Ou9e,GzWlVtWAD3A
2874,"[60, 353, 673]",outdoors,8I9e,cMBAbWcy6OA
2875,"[88, 191, 248, 299]",outdoors,aN9e,iFfZYDa5MA8
2876,[307],indoors,6O9e,2LK6-Q-PV3c
2877,"[184, 453]",indoors,lq9e,jRPsmN-mro4
2878,"[43, 60, 101, 286, 823]",outdoors,y09e,jUj42kFDX28
2879,[60],outdoors,nH9e,gZmAh96DreM
2880,"[60, 571]",outdoors,oK9e,vewTIrkSPok
2881,"[2, 60, 76]",outdoors,aB9e,3SF5jUcOrFg
2882,"[15, 18, 60, 87, 333, 365]",outdoors,ih9Y,0-W_O0knAKM
2883,"[88, 514, 899]",indoors,pM9Y,oSC2MmKAbB4
